<<<<<<< HEAD
Roll No,Institute,Current Semester,Gender,Admission Cast Category,Religion,Permanent District,Total Fees,Last Exam,Last Exam Percentage,Last Exam Passing,Last Exam Board/Uni.,Specialisation,Churn,student_status_new,data
23BCA04030,BPCCS,6,Male,OPEN,Hindu,JAMNAGAR,18000,HSC,76.42,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04038,BPCCS,6,Male,OBC,Hindu,PATAN,18000,HSC,65,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA53079,SVICS-G,3,Male,OPEN,Hindu,SURENDRANAGAR,27000,HSC,50.29,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA04059,BPCCS,6,Male,SEBC,Hindu,SURENDRANAGAR,18000,HSC,75,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04520,BPCCS,6,Female,SCST,Hindu,AHMEDABAD,18000,HSC,53.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04133,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,42,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04536,BPCCS,5,Male,OPEN,Hindu,HALVAD,18000,HSC,44.43,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04439,BPCCS,3,Male,SEBC,Hindu,AHMEDABAD,18000,HSC,62.93,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04048,BPCCS,3,Male,SEBC,Hindu,BANASKANTHA,18000,HSC,48.71,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA04471,BPCCS,6,Male,SEBC,Hindu,GIR SOMNATH,18000,HSC,65.06,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04054,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,63.71,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04505,BPCCS,2,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,43.85,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04173,BPCCS,6,Female,OPEN,Hindu,AMRELI,18000,HSC,76,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04090,BPCCS,4,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,49,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04265,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,76,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04222,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,56.66,2021-22,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04379,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,56.26,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04219,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,63.33,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04240,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,62.04,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04387,BPCCS,6,Male,OBC,Hindu,AHMEDABAD,18000,HSC,59.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04301,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,64.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04488,BPCCS,6,Male,SCST,Hindu,GANDHINAGAR,18000,HSC,43.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04019,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,65.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04542,BPCCS,6,Male,SCST,Hindu,GANDHINAGAR,18000,HSC,60.13,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04384,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,47.84,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04318,BPCCS,6,Female,SEBC,Hindu,GANDHINAGAR,18000,HSC,82.13,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04328,BPCCS,6,Male,SEBC,Hindu,BANASKANTHA,18000,HSC,59.53,2022-23,G.H.S.E.B,SCIENCE,0,active,Not Churn
23BCA04196,BPCCS,6,Male,SCST,Hindu,GANDHINAGAR,18000,HSC,82,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04111,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,58.04,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04300,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,78.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04499,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,65.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04343,BPCCS,6,Male,OPEN,Hindu,ARVALLI,18000,HSC,70,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04417,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,75.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53111,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,50.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04440,BPCCS,6,Male,OPEN,Hindu,KUTCH,18000,HSC,71.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04281,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,50,2021-22,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04024,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,63,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04283,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,48,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04031,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,55.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53159,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,83.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04425,BPCCS,6,Male,OBC,Muslim,GANDHINAGAR,18000,HSC,42.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04396,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,79.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04369,BPCCS,6,Female,OPEN,Hindu,KUTCH,18000,HSC,83,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04401,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,75,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04066,BPCCS,6,Male,SEBC,Hindu,BOTAD,18000,HSC,72.93,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04035,BPCCS,6,Male,SEBC,Hindu,BOTAD,18000,HSC,82,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn
23BCA04377,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,50,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04483,BPCCS,5,Male,SEBC,Hindu,SURENDRANAGAR,18000,HSC,43,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04484,BPCCS,6,Female,OPEN,Muslim,AMRELI,18000,HSC,71.86,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04099,BPCCS,3,Male,SEBC,Hindu,SURENDRANAGAR,18000,HSC,45.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53117,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,50.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04360,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,70,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04381,BPCCS,6,Male,SEBC,Muslim,GANDHINAGAR,18000,HSC,64.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04005,BPCCS,6,Female,SCST,Hindu,AHMEDABAD,18000,HSC,56.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04513,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,57.43,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04160,BPCCS,5,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,41.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04550,BPCCS,6,Male,SEBC,Hindu,BOTAD,18000,HSC,71.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53176,SVICS-G,3,Female,SCST,Hindu,DAHOD,27000,HSC,50.14,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA04421,BPCCS,3,Male,OPEN,Hindu,JUNAGADH,18000,HSC,46.37,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53158,SVICS-G,3,Female,OPEN,Hindu,BANASKANTHA,27000,HSC,70.72,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53037,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,61,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04083,BPCCS,3,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,73.57,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53017,SVICS-G,3,Male,SEBC,Hindu,BANASKANTHA,27000,HSC,57.29,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53227,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,46.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04280,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,51.86,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53109,SVICS-G,3,Male,OPEN,Hindu,MEHSANA,27000,HSC,40.1,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53232,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,48.26,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53181,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,58.53,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04021,BPCCS,6,Male,SEBC,Hindu,AHMEDABAD,18000,HSC,59.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04064,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,56.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53054,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,50.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53230,SVICS-G,3,Male,SEBC,Muslim,GANDHINAGAR,27000,HSC,64,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53132,SVICS-G,3,Female,OBC,Hindu,GANDHINAGAR,27000,HSC,70.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53106,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,84.43,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53088,SVICS-G,3,Female,SCST,Hindu,GANDHINAGAR,27000,HSC,66.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53007,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,65.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53220,SVICS-G,3,Male,OBC,Hindu,ARVALLI,27000,HSC,48.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53218,SVICS-G,3,Male,OBC,Hindu,ARVALLI,27000,HSC,60,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53136,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,65,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53223,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,47.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53016,SVICS-G,3,Male,SEBC,Hindu,BANASKANTHA,27000,HSC,71.28,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53042,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,55,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53003,SVICS-G,3,Male,OPEN,Hindu,GIR SOMNATH,27000,HSC,63,2023-24,CBSE,SCIENCE,0,dropout_mid,Churn
23BCA53064,SVICS-G,3,Female,SEBC,Hindu,BANASKANTHA,27000,HSC,81.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53096,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,68,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53014,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,57.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53168,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,58,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04355,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,70.53,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA04356,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,78.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53141,SVICS-G,3,Male,SEBC,Hindu,AMRELI,27000,HSC,58.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53224,SVICS-G,3,Female,OBC,Hindu,AHMEDABAD,27000,HSC,70.42,2022-23,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53234,SVICS-G,3,Female,OPEN,Hindu,GIR SOMNATH,27000,HSC,75.33,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53093,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,57.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53225,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,68.4,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53001,SVICS-G,3,Male,SEBC,Hindu,SIROHI,27000,HSC,74.4,2023-24,Other,SCIENCE,0,dropout_mid,Churn
23BCA53180,SVICS-G,3,Male,OBC,Hindu,SURENDRANAGAR,27000,HSC,50.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53062,SVICS-G,3,Female,OBC,Hindu,GANDHINAGAR,27000,HSC,74.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53028,SVICS-G,3,Male,OBC,Hindu,GANDHINAGAR,27000,HSC,41.17,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53236,SVICS-G,3,Female,SCST,Hindu,GANDHINAGAR,27000,HSC,44,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53023,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,54.66,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53058,SVICS-G,3,Male,SEBC,Muslim,MEHSANA,27000,HSC,59.85,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53120,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,59.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53108,SVICS-G,3,Female,OPEN,Hindu,MEHSANA,27000,HSC,54,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53200,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,51.57,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53177,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,48.88,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53009,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,48.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53068,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,62.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53112,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,56.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53203,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,69,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53178,SVICS-G,2,Male,OPEN,Muslim,MEHSANA,27000,HSC,56.04,2022-23,Other,COMMERCE,0,dropout_mid,Churn
23BCA53129,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,69,2022-23,Other,SCIENCE,0,dropout_mid,Churn
23BCA53238,SVICS-G,3,Female,OPEN,Muslim,SABARKANTHA,27000,HSC,56.57,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53115,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,55.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53008,SVICS-G,3,Female,OPEN,Jain,GANDHINAGAR,27000,HSC,50,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53114,SVICS-G,3,Female,OPEN,Hindu,SURENDRANAGAR,27000,HSC,62,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53198,SVICS-G,3,Male,OPEN,Hindu,BOTAD,27000,HSC,73,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53030,SVICS-G,3,Female,SEBC,Hindu,AHMEDABAD,27000,HSC,67.33,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53147,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,58.29,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53100,SVICS-G,3,Male,OPEN,Hindu,ARVALLI,27000,HSC,75.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53071,SVICS-G,3,Male,OPEN,Hindu,AMRELI,27000,HSC,51.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53160,SVICS-G,3,Male,OBC,Hindu,GANDHINAGAR,27000,HSC,46,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53059,SVICS-G,3,Male,OBC,Muslim,GANDHINAGAR,27000,HSC,43.57,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53150,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,67.78,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53186,SVICS-G,3,Male,OPEN,Hindu,KUTCH,27000,HSC,53.73,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53046,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,59.51,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53040,SVICS-G,3,Male,SCST,Hindu,PORBANDAR,27000,HSC,87.14,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53152,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,68,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53165,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,79,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53122,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,59.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53051,SVICS-G,3,Male,OPEN,Hindu,MORBI,27000,HSC,44,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53094,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,61.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53113,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,62.85,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53053,SVICS-G,3,Male,OPEN,Hindu,RAJKOT,27000,HSC,59.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53082,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,54.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53035,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,56.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53128,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,55.57,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53004,SVICS-G,3,Female,SCST,Hindu,AHMEDABAD,27000,HSC,74,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53005,SVICS-G,3,Female,SCST,Hindu,AHMEDABAD,27000,HSC,65.86,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53124,SVICS-G,3,Female,OPEN,Hindu,SURENDRANAGAR,27000,HSC,73.85,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53041,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,45.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53149,SVICS-G,3,Female,SCST,Hindu,AHMEDABAD,27000,HSC,85.43,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53050,SVICS-G,3,Male,OBC,Hindu,PATAN,27000,HSC,71.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53006,SVICS-G,3,Male,SEBC,Hindu,DAHOD,27000,HSC,66,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53116,SVICS-G,3,Male,OPEN,Hindu,ARVALLI,27000,HSC,73.28,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53087,SVICS-G,3,Female,SCST,Hindu,AHMEDABAD,27000,HSC,75,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53204,SVICS-G,3,Female,SCST,Hindu,AHMEDABAD,27000,HSC,52,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53228,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,66.85,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53020,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,55.43,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53098,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,65.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53069,SVICS-G,3,Male,SEBC,Hindu,PORBANDAR,27000,HSC,40.57,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53034,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,54.87,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53126,SVICS-G,3,Female,OPEN,Muslim,GANDHINAGAR,27000,HSC,58,2023-24,CBSE,COMMERCE,0,dropout_mid,Churn
23BCA53167,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,61.57,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53157,SVICS-G,3,Male,SEBC,Hindu,SURAT,27000,HSC,61,2023-24,G.H.S.E.B,SCIENCE,0,dropout_mid,Churn
23BCA53086,SVICS-G,3,Male,OPEN,Christian,AHMEDABAD,27000,HSC,59.73,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53022,SVICS-G,3,Male,SEBC,Hindu,JUNAGADH,27000,HSC,55.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53217,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,71.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53194,SVICS-G,3,Male,SEBC,Hindu,GIR SOMNATH,27000,HSC,67,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53043,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,53.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53024,SVICS-G,3,Male,OPEN,Christian,GANDHINAGAR,27000,HSC,63,2023-24,Other,SCIENCE,0,dropout_mid,Churn
23BCA53201,SVICS-G,3,Male,OBC,Hindu,AHMEDABAD,27000,HSC,48.86,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53070,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,62,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53057,SVICS-G,3,Male,SEBC,Hindu,SURENDRANAGAR,27000,HSC,68.4,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn
23BCA53047,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,74.53,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53212,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,49.29,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53140,SVICS-G,3,Male,OPEN,Hindu,DEVBHUMI DWARKA,27000,HSC,57.57,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA04530,BPCCS,6,Male,SCST,Hindu,GANDHINAGAR,18000,HSC,66,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn
23BCA53102,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,67.57,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53080,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,53.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
23BCA53081,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,45.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn
