Roll No,Institute,Current Semester,Gender,Admission Cast Category,Religion,Permanent District,Total Fees,Last Exam,Last Exam Percentage,Last Exam Passing,Last Exam Board/Uni.,Specialisation,Churn,student_status_new,data,is_churned,Churn Label
23BCA04118,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,45.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04373,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,44.85,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04449,BPCCS,6,Male,OPEN,Hindu,JUNAGADH,18000,HSC,80.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04255,BPCCS,6,Male,OPEN,Hindu,SURENDRANAGAR,18000,HSC,44.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04214,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,70.29,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04202,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,58.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04273,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,42.85,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04316,BPCCS,3,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,65.45,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA04389,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,59.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04547,BPCCS,6,Female,OBC,Muslim,GANDHINAGAR,18000,HSC,65.46,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04314,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,66.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04220,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,59.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04453,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,57.57,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04141,BPCCS,6,Male,OBC,Hindu,ARVALLI,18000,HSC,64.53,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04116,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,67.71,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04349,BPCCS,6,Male,SCST,Hindu,AHMEDABAD,18000,HSC,57.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04383,BPCCS,6,Female,OPEN,Muslim,MORBI,18000,HSC,62.71,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04523,BPCCS,6,Male,OPEN,Jain,AHMEDABAD,18000,HSC,48.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04187,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,50.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04292,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,57.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04209,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,67.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04272,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,49.71,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04470,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,43.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04093,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,56.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04178,BPCCS,6,Male,OBC,Hindu,AHMEDABAD,18000,HSC,59.71,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04460,BPCCS,6,Male,SEBC,Hindu,AHMEDABAD,18000,HSC,59.46,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04290,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,46.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04323,BPCCS,6,Female,OBC,Hindu,GANDHINAGAR,18000,HSC,57.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04078,BPCCS,6,Male,OPEN,Hindu,MORBI,18000,HSC,63.19,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA53143,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,67.86,2022-23,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA04056,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,48.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04121,BPCCS,6,Male,OPEN,Hindu,JAMNAGAR,18000,HSC,73.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04126,BPCCS,6,Male,OPEN,Hindu,BHAVNAGAR,18000,HSC,71.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA53170,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,68.28,2023-24,GSEB,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA04008,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,77.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04498,BPCCS,6,Male,OPEN,Hindu,PATAN,18000,HSC,65.86,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04013,BPCCS,6,Male,OPEN,Muslim,MORBI,18000,HSC,75.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04426,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,49.87,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04429,BPCCS,6,Female,SCST,Hindu,AHMEDABAD,18000,HSC,73.86,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04260,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,61.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA53188,SVICS-G,3,Male,OBC,Hindu,DEVBHUMI DWARKA,27000,HSC,76.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA04030,BPCCS,6,Male,OPEN,Hindu,JAMNAGAR,18000,HSC,76.42,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04038,BPCCS,6,Male,OBC,Hindu,PATAN,18000,HSC,65.0,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
23BCA53079,SVICS-G,3,Male,OPEN,Hindu,SURENDRANAGAR,27000,HSC,50.29,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
23BCA04059,BPCCS,6,Male,SEBC,Hindu,SURENDRANAGAR,18000,HSC,75.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04520,BPCCS,6,Female,SCST,Hindu,AHMEDABAD,18000,HSC,53.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04133,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,42.0,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
23BCA04536,BPCCS,5,Male,OPEN,Hindu,HALVAD,18000,HSC,44.43,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04439,BPCCS,3,Male,SEBC,Hindu,AHMEDABAD,18000,HSC,62.93,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA04048,BPCCS,3,Male,SEBC,Hindu,BANASKANTHA,18000,HSC,48.71,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
23BCA04471,BPCCS,6,Male,SEBC,Hindu,GIR SOMNATH,18000,HSC,65.06,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04054,BPCCS,6,Male,SEBC,Hindu,GANDHINAGAR,18000,HSC,63.71,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04505,BPCCS,2,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,43.85,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04173,BPCCS,6,Female,OPEN,Hindu,AMRELI,18000,HSC,76.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04090,BPCCS,4,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,49.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04265,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,76.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04222,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,56.66,2021-22,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04379,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,56.26,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04219,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,63.33,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04240,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,62.04,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04387,BPCCS,6,Male,OBC,Hindu,AHMEDABAD,18000,HSC,59.8,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04301,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,64.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04488,BPCCS,6,Male,SCST,Hindu,GANDHINAGAR,18000,HSC,43.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04019,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,65.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04542,BPCCS,6,Male,SCST,Hindu,GANDHINAGAR,18000,HSC,60.13,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04384,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,47.84,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04318,BPCCS,6,Female,SEBC,Hindu,GANDHINAGAR,18000,HSC,82.13,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04328,BPCCS,6,Male,SEBC,Hindu,BANASKANTHA,18000,HSC,59.53,2022-23,G.H.S.E.B,SCIENCE,0,active,Not Churn,0,Active
23BCA04196,BPCCS,6,Male,SCST,Hindu,GANDHINAGAR,18000,HSC,82.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04111,BPCCS,6,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,58.04,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04300,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,78.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04499,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,65.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04343,BPCCS,6,Male,OPEN,Hindu,ARVALLI,18000,HSC,70.0,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
23BCA04417,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,75.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA53111,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,50.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA04440,BPCCS,6,Male,OPEN,Hindu,KUTCH,18000,HSC,71.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04281,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,50.0,2021-22,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04024,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,63.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04283,BPCCS,6,Female,OPEN,Hindu,AHMEDABAD,18000,HSC,48.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04031,BPCCS,6,Male,OBC,Hindu,GANDHINAGAR,18000,HSC,55.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA53159,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,83.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA04425,BPCCS,6,Male,OBC,Muslim,GANDHINAGAR,18000,HSC,42.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04396,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,79.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04369,BPCCS,6,Female,OPEN,Hindu,KUTCH,18000,HSC,83.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04401,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,75.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04066,BPCCS,6,Male,SEBC,Hindu,BOTAD,18000,HSC,72.93,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04035,BPCCS,6,Male,SEBC,Hindu,BOTAD,18000,HSC,82.0,2023-24,G.H.S.E.B,ARTS,0,active,Not Churn,0,Active
23BCA04377,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,50.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04483,BPCCS,5,Male,SEBC,Hindu,SURENDRANAGAR,18000,HSC,43.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04484,BPCCS,6,Female,OPEN,Muslim,AMRELI,18000,HSC,71.86,2022-23,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04099,BPCCS,3,Male,SEBC,Hindu,SURENDRANAGAR,18000,HSC,45.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53117,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,50.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA04360,BPCCS,6,Female,SCST,Hindu,GANDHINAGAR,18000,HSC,70.0,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04381,BPCCS,6,Male,SEBC,Muslim,GANDHINAGAR,18000,HSC,64.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04005,BPCCS,6,Female,SCST,Hindu,AHMEDABAD,18000,HSC,56.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04513,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,57.43,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04160,BPCCS,5,Male,OPEN,Hindu,AHMEDABAD,18000,HSC,41.2,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04550,BPCCS,6,Male,SEBC,Hindu,BOTAD,18000,HSC,71.57,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA53176,SVICS-G,3,Female,SCST,Hindu,DAHOD,27000,HSC,50.14,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
23BCA04421,BPCCS,3,Male,OPEN,Hindu,JUNAGADH,18000,HSC,46.37,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA53158,SVICS-G,3,Female,OPEN,Hindu,BANASKANTHA,27000,HSC,70.72,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53037,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,61.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA04083,BPCCS,3,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,73.57,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53017,SVICS-G,3,Male,SEBC,Hindu,BANASKANTHA,27000,HSC,57.29,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53227,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,46.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA04280,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,51.86,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA53109,SVICS-G,3,Male,OPEN,Hindu,MEHSANA,27000,HSC,40.1,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
23BCA53232,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,48.26,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53181,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,58.53,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA04021,BPCCS,6,Male,SEBC,Hindu,AHMEDABAD,18000,HSC,59.14,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04064,BPCCS,6,Female,SEBC,Hindu,AHMEDABAD,18000,HSC,56.28,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA53054,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,50.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53230,SVICS-G,3,Male,SEBC,Muslim,GANDHINAGAR,27000,HSC,64.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53132,SVICS-G,3,Female,OBC,Hindu,GANDHINAGAR,27000,HSC,70.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53106,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,84.43,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53088,SVICS-G,3,Female,SCST,Hindu,GANDHINAGAR,27000,HSC,66.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53007,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,65.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53220,SVICS-G,3,Male,OBC,Hindu,ARVALLI,27000,HSC,48.8,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53218,SVICS-G,3,Male,OBC,Hindu,ARVALLI,27000,HSC,60.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53136,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,65.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53223,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,47.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53016,SVICS-G,3,Male,SEBC,Hindu,BANASKANTHA,27000,HSC,71.28,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
23BCA53042,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,55.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53003,SVICS-G,3,Male,OPEN,Hindu,GIR SOMNATH,27000,HSC,63.0,2023-24,CBSE,SCIENCE,0,dropout_mid,Churn,0,Active
23BCA53064,SVICS-G,3,Female,SEBC,Hindu,BANASKANTHA,27000,HSC,81.71,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53096,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,68.0,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
23BCA53014,SVICS-G,3,Male,SEBC,Hindu,GANDHINAGAR,27000,HSC,57.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53168,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,58.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA04355,BPCCS,6,Female,OPEN,Hindu,GANDHINAGAR,18000,HSC,70.53,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA04356,BPCCS,6,Male,OPEN,Hindu,GANDHINAGAR,18000,HSC,78.4,2023-24,G.H.S.E.B,COMMERCE,0,active,Not Churn,0,Active
23BCA53141,SVICS-G,3,Male,SEBC,Hindu,AMRELI,27000,HSC,58.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53224,SVICS-G,3,Female,OBC,Hindu,AHMEDABAD,27000,HSC,70.42,2022-23,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53234,SVICS-G,3,Female,OPEN,Hindu,GIR SOMNATH,27000,HSC,75.33,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53093,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,57.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53225,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,68.4,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
23BCA53001,SVICS-G,3,Male,SEBC,Hindu,SIROHI,27000,HSC,74.4,2023-24,Other,SCIENCE,0,dropout_mid,Churn,0,Active
23BCA53180,SVICS-G,3,Male,OBC,Hindu,SURENDRANAGAR,27000,HSC,50.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53062,SVICS-G,3,Female,OBC,Hindu,GANDHINAGAR,27000,HSC,74.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53028,SVICS-G,3,Male,OBC,Hindu,GANDHINAGAR,27000,HSC,41.17,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
23BCA53236,SVICS-G,3,Female,SCST,Hindu,GANDHINAGAR,27000,HSC,44.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53023,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,54.66,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53058,SVICS-G,3,Male,SEBC,Muslim,MEHSANA,27000,HSC,59.85,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
23BCA53120,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,59.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53108,SVICS-G,3,Female,OPEN,Hindu,MEHSANA,27000,HSC,54.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53200,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,51.57,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53177,SVICS-G,3,Female,OPEN,Hindu,AHMEDABAD,27000,HSC,48.88,2023-24,G.H.S.E.B,ARTS,0,dropout_mid,Churn,0,Active
23BCA53009,SVICS-G,3,Male,SEBC,Hindu,AHMEDABAD,27000,HSC,48.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53068,SVICS-G,3,Male,OPEN,Hindu,AHMEDABAD,27000,HSC,62.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53112,SVICS-G,3,Female,OPEN,Hindu,GANDHINAGAR,27000,HSC,56.14,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53203,SVICS-G,3,Male,SCST,Hindu,GANDHINAGAR,27000,HSC,69.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53178,SVICS-G,2,Male,OPEN,Muslim,MEHSANA,27000,HSC,56.04,2022-23,Other,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53129,SVICS-G,3,Female,SEBC,Hindu,GANDHINAGAR,27000,HSC,69.0,2022-23,Other,SCIENCE,0,dropout_mid,Churn,0,Active
23BCA53238,SVICS-G,3,Female,OPEN,Muslim,SABARKANTHA,27000,HSC,56.57,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53115,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,55.28,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53008,SVICS-G,3,Female,OPEN,Jain,GANDHINAGAR,27000,HSC,50.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53114,SVICS-G,3,Female,OPEN,Hindu,SURENDRANAGAR,27000,HSC,62.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53198,SVICS-G,3,Male,OPEN,Hindu,BOTAD,27000,HSC,73.0,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53030,SVICS-G,3,Female,SEBC,Hindu,AHMEDABAD,27000,HSC,67.33,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53147,SVICS-G,3,Male,OPEN,Hindu,GANDHINAGAR,27000,HSC,58.29,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53100,SVICS-G,3,Male,OPEN,Hindu,ARVALLI,27000,HSC,75.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
23BCA53071,SVICS-G,3,Male,OPEN,Hindu,AMRELI,27000,HSC,51.42,2023-24,G.H.S.E.B,COMMERCE,0,dropout_mid,Churn,0,Active
